,item_id
6816,FOODS_3_069_TX_3
6817,FOODS_3_069_WI_1
6818,FOODS_3_069_WI_2
6819,FOODS_3_069_WI_3
6820,FOODS_3_070_CA_1
6821,FOODS_3_070_CA_2
6822,FOODS_3_070_CA_3
6823,FOODS_3_070_CA_4
6824,FOODS_3_070_TX_1
6825,FOODS_3_070_TX_2
6826,FOODS_3_070_TX_3
6827,FOODS_3_070_WI_1
6828,FOODS_3_070_WI_2
6829,FOODS_3_070_WI_3
6830,FOODS_3_071_CA_1
6831,FOODS_3_071_CA_2
6832,FOODS_3_071_CA_3
6833,FOODS_3_071_CA_4
6834,FOODS_3_071_TX_1
6835,FOODS_3_071_TX_2
6836,FOODS_3_071_TX_3
6837,FOODS_3_071_WI_1
6838,FOODS_3_071_WI_2
6839,FOODS_3_071_WI_3
6840,FOODS_3_072_CA_1
6841,FOODS_3_072_CA_2
6842,FOODS_3_072_CA_3
6843,FOODS_3_072_CA_4
6844,FOODS_3_072_TX_1
6845,FOODS_3_072_TX_2
6846,FOODS_3_072_TX_3
6847,FOODS_3_072_WI_1
6848,FOODS_3_072_WI_2
6849,FOODS_3_072_WI_3
6850,FOODS_3_073_CA_1
6851,FOODS_3_073_CA_2
6852,FOODS_3_073_CA_3
6853,FOODS_3_073_CA_4
6854,FOODS_3_073_TX_1
6855,FOODS_3_073_TX_2
6856,FOODS_3_073_TX_3
6857,FOODS_3_073_WI_1
6858,FOODS_3_073_WI_2
6859,FOODS_3_073_WI_3
6860,FOODS_3_074_CA_1
6861,FOODS_3_074_CA_2
6862,FOODS_3_074_CA_3
6863,FOODS_3_074_CA_4
6864,FOODS_3_074_TX_1
6865,FOODS_3_074_TX_2
6866,FOODS_3_074_TX_3
6867,FOODS_3_074_WI_1
6868,FOODS_3_074_WI_2
6869,FOODS_3_074_WI_3
6870,FOODS_3_075_CA_1
6871,FOODS_3_075_CA_2
6872,FOODS_3_075_CA_3
6873,FOODS_3_075_CA_4
6874,FOODS_3_075_TX_1
6875,FOODS_3_075_TX_2
6876,FOODS_3_075_TX_3
6877,FOODS_3_075_WI_1
6878,FOODS_3_075_WI_2
6879,FOODS_3_075_WI_3
6880,FOODS_3_076_CA_1
6881,FOODS_3_076_CA_2
6882,FOODS_3_076_CA_3
6883,FOODS_3_076_CA_4
6884,FOODS_3_076_TX_1
6885,FOODS_3_076_TX_2
6886,FOODS_3_076_TX_3
6887,FOODS_3_076_WI_1
6888,FOODS_3_076_WI_2
6889,FOODS_3_076_WI_3
6890,FOODS_3_077_CA_1
6891,FOODS_3_077_CA_2
6892,FOODS_3_077_CA_3
6893,FOODS_3_077_CA_4
6894,FOODS_3_077_TX_1
6895,FOODS_3_077_TX_2
6896,FOODS_3_077_TX_3
6897,FOODS_3_077_WI_1
6898,FOODS_3_077_WI_2
6899,FOODS_3_077_WI_3
6900,FOODS_3_078_CA_1
6901,FOODS_3_078_CA_2
6902,FOODS_3_078_CA_3
6903,FOODS_3_078_CA_4
6904,FOODS_3_078_TX_1
6905,FOODS_3_078_TX_2
6906,FOODS_3_078_TX_3
6907,FOODS_3_078_WI_1
6908,FOODS_3_078_WI_2
6909,FOODS_3_078_WI_3
6910,FOODS_3_079_CA_1
6911,FOODS_3_079_CA_2
6912,FOODS_3_079_CA_3
6913,FOODS_3_079_CA_4
6914,FOODS_3_079_TX_1
6915,FOODS_3_079_TX_2
6916,FOODS_3_079_TX_3
6917,FOODS_3_079_WI_1
6918,FOODS_3_079_WI_2
6919,FOODS_3_079_WI_3
6920,FOODS_3_080_CA_1
6921,FOODS_3_080_CA_2
6922,FOODS_3_080_CA_3
6923,FOODS_3_080_CA_4
6924,FOODS_3_080_TX_1
6925,FOODS_3_080_TX_2
6926,FOODS_3_080_TX_3
6927,FOODS_3_080_WI_1
6928,FOODS_3_080_WI_2
6929,FOODS_3_080_WI_3
6930,FOODS_3_081_CA_1
6931,FOODS_3_081_CA_2
6932,FOODS_3_081_CA_3
6933,FOODS_3_081_CA_4
6934,FOODS_3_081_TX_1
6935,FOODS_3_081_TX_2
6936,FOODS_3_081_TX_3
6937,FOODS_3_081_WI_1
6938,FOODS_3_081_WI_2
6939,FOODS_3_081_WI_3
6940,FOODS_3_082_CA_1
6941,FOODS_3_082_CA_2
6942,FOODS_3_082_CA_3
6943,FOODS_3_082_CA_4
6944,FOODS_3_082_TX_1
6945,FOODS_3_082_TX_2
6946,FOODS_3_082_TX_3
6947,FOODS_3_082_WI_1
6948,FOODS_3_082_WI_2
6949,FOODS_3_082_WI_3
6950,FOODS_3_083_CA_1
6951,FOODS_3_083_CA_2
6952,FOODS_3_083_CA_3
6953,FOODS_3_083_CA_4
6954,FOODS_3_083_TX_1
6955,FOODS_3_083_TX_2
6956,FOODS_3_083_TX_3
6957,FOODS_3_083_WI_1
6958,FOODS_3_083_WI_2
6959,FOODS_3_083_WI_3
6960,FOODS_3_084_CA_1
6961,FOODS_3_084_CA_2
6962,FOODS_3_084_CA_3
6963,FOODS_3_084_CA_4
6964,FOODS_3_084_TX_1
6965,FOODS_3_084_TX_2
6966,FOODS_3_084_TX_3
6967,FOODS_3_084_WI_1
6968,FOODS_3_084_WI_2
6969,FOODS_3_084_WI_3
6970,FOODS_3_085_CA_1
6971,FOODS_3_085_CA_2
6972,FOODS_3_085_CA_3
6973,FOODS_3_085_CA_4
6974,FOODS_3_085_TX_1
6975,FOODS_3_085_TX_2
6976,FOODS_3_085_TX_3
6977,FOODS_3_085_WI_1
6978,FOODS_3_085_WI_2
6979,FOODS_3_085_WI_3
6980,FOODS_3_086_CA_1
6981,FOODS_3_086_CA_2
6982,FOODS_3_086_CA_3
6983,FOODS_3_086_CA_4
6984,FOODS_3_086_TX_1
6985,FOODS_3_086_TX_2
6986,FOODS_3_086_TX_3
6987,FOODS_3_086_WI_1
6988,FOODS_3_086_WI_2
6989,FOODS_3_086_WI_3
6990,FOODS_3_087_CA_1
6991,FOODS_3_087_CA_2
6992,FOODS_3_087_CA_3
6993,FOODS_3_087_CA_4
6994,FOODS_3_087_TX_1
6995,FOODS_3_087_TX_2
6996,FOODS_3_087_TX_3
6997,FOODS_3_087_WI_1
6998,FOODS_3_087_WI_2
6999,FOODS_3_087_WI_3
7000,FOODS_3_088_CA_1
7001,FOODS_3_088_CA_2
7002,FOODS_3_088_CA_3
7003,FOODS_3_088_CA_4
7004,FOODS_3_088_TX_1
7005,FOODS_3_088_TX_2
7006,FOODS_3_088_TX_3
7007,FOODS_3_088_WI_1
7008,FOODS_3_088_WI_2
7009,FOODS_3_088_WI_3
7010,FOODS_3_089_CA_1
7011,FOODS_3_089_CA_2
7012,FOODS_3_089_CA_3
7013,FOODS_3_089_CA_4
7014,FOODS_3_089_TX_1
7015,FOODS_3_089_TX_2
7016,FOODS_3_089_TX_3
7017,FOODS_3_089_WI_1
7018,FOODS_3_089_WI_2
7019,FOODS_3_089_WI_3
7020,FOODS_3_090_CA_1
7021,FOODS_3_090_CA_2
7022,FOODS_3_090_CA_3
7023,FOODS_3_090_CA_4
7024,FOODS_3_090_TX_1
7025,FOODS_3_090_TX_2
7026,FOODS_3_090_TX_3
7027,FOODS_3_090_WI_1
7028,FOODS_3_090_WI_2
7029,FOODS_3_090_WI_3
7030,FOODS_3_091_CA_1
7031,FOODS_3_091_CA_2
7032,FOODS_3_091_CA_3
7033,FOODS_3_091_CA_4
7034,FOODS_3_091_TX_1
7035,FOODS_3_091_TX_2
7036,FOODS_3_091_TX_3
7037,FOODS_3_091_WI_1
7038,FOODS_3_091_WI_2
7039,FOODS_3_091_WI_3
7040,FOODS_3_092_CA_1
7041,FOODS_3_092_CA_2
7042,FOODS_3_092_CA_3
7043,FOODS_3_092_CA_4
7044,FOODS_3_092_TX_1
7045,FOODS_3_092_TX_2
7046,FOODS_3_092_TX_3
7047,FOODS_3_092_WI_1
7048,FOODS_3_092_WI_2
7049,FOODS_3_092_WI_3
7050,FOODS_3_093_CA_1
7051,FOODS_3_093_CA_2
7052,FOODS_3_093_CA_3
7053,FOODS_3_093_CA_4
7054,FOODS_3_093_TX_1
7055,FOODS_3_093_TX_2
7056,FOODS_3_093_TX_3
7057,FOODS_3_093_WI_1
7058,FOODS_3_093_WI_2
7059,FOODS_3_093_WI_3
7060,FOODS_3_094_CA_1
7061,FOODS_3_094_CA_2
7062,FOODS_3_094_CA_3
7063,FOODS_3_094_CA_4
7064,FOODS_3_094_TX_1
7065,FOODS_3_094_TX_2
7066,FOODS_3_094_TX_3
7067,FOODS_3_094_WI_1
7068,FOODS_3_094_WI_2
7069,FOODS_3_094_WI_3
7070,FOODS_3_095_CA_1
7071,FOODS_3_095_CA_2
7072,FOODS_3_095_CA_3
7073,FOODS_3_095_CA_4
7074,FOODS_3_095_TX_1
7075,FOODS_3_095_TX_2
7076,FOODS_3_095_TX_3
7077,FOODS_3_095_WI_1
7078,FOODS_3_095_WI_2
7079,FOODS_3_095_WI_3
7080,FOODS_3_096_CA_1
7081,FOODS_3_096_CA_2
7082,FOODS_3_096_CA_3
7083,FOODS_3_096_CA_4
7084,FOODS_3_096_TX_1
7085,FOODS_3_096_TX_2
7086,FOODS_3_096_TX_3
7087,FOODS_3_096_WI_1
7088,FOODS_3_096_WI_2
7089,FOODS_3_096_WI_3
7090,FOODS_3_097_CA_1
7091,FOODS_3_097_CA_2
7092,FOODS_3_097_CA_3
7093,FOODS_3_097_CA_4
7094,FOODS_3_097_TX_1
7095,FOODS_3_097_TX_2
7096,FOODS_3_097_TX_3
7097,FOODS_3_097_WI_1
7098,FOODS_3_097_WI_2
7099,FOODS_3_097_WI_3
7100,FOODS_3_098_CA_1
7101,FOODS_3_098_CA_2
7102,FOODS_3_098_CA_3
7103,FOODS_3_098_CA_4
7104,FOODS_3_098_TX_1
7105,FOODS_3_098_TX_2
7106,FOODS_3_098_TX_3
7107,FOODS_3_098_WI_1
7108,FOODS_3_098_WI_2
7109,FOODS_3_098_WI_3
7110,FOODS_3_099_CA_1
7111,FOODS_3_099_CA_2
7112,FOODS_3_099_CA_3
7113,FOODS_3_099_CA_4
7114,FOODS_3_099_TX_1
7115,FOODS_3_099_TX_2
7116,FOODS_3_099_TX_3
7117,FOODS_3_099_WI_1
7118,FOODS_3_099_WI_2
7119,FOODS_3_099_WI_3
7120,FOODS_3_100_CA_1
7121,FOODS_3_100_CA_2
7122,FOODS_3_100_CA_3
7123,FOODS_3_100_CA_4
7124,FOODS_3_100_TX_1
7125,FOODS_3_100_TX_2
7126,FOODS_3_100_TX_3
7127,FOODS_3_100_WI_1
7128,FOODS_3_100_WI_2
7129,FOODS_3_100_WI_3
7130,FOODS_3_101_CA_1
7131,FOODS_3_101_CA_2
7132,FOODS_3_101_CA_3
7133,FOODS_3_101_CA_4
7134,FOODS_3_101_TX_1
7135,FOODS_3_101_TX_2
7136,FOODS_3_101_TX_3
7137,FOODS_3_101_WI_1
7138,FOODS_3_101_WI_2
7139,FOODS_3_101_WI_3
7140,FOODS_3_102_CA_1
7141,FOODS_3_102_CA_2
7142,FOODS_3_102_CA_3
7143,FOODS_3_102_CA_4
7144,FOODS_3_102_TX_1
7145,FOODS_3_102_TX_2
7146,FOODS_3_102_TX_3
7147,FOODS_3_102_WI_1
7148,FOODS_3_102_WI_2
7149,FOODS_3_102_WI_3
7150,FOODS_3_103_CA_1
7151,FOODS_3_103_CA_2
7152,FOODS_3_103_CA_3
7153,FOODS_3_103_CA_4
7154,FOODS_3_103_TX_1
7155,FOODS_3_103_TX_2
7156,FOODS_3_103_TX_3
7157,FOODS_3_103_WI_1
7158,FOODS_3_103_WI_2
7159,FOODS_3_103_WI_3
7160,FOODS_3_104_CA_1
7161,FOODS_3_104_CA_2
7162,FOODS_3_104_CA_3
7163,FOODS_3_104_CA_4
7164,FOODS_3_104_TX_1
7165,FOODS_3_104_TX_2
7166,FOODS_3_104_TX_3
7167,FOODS_3_104_WI_1
7168,FOODS_3_104_WI_2
7169,FOODS_3_104_WI_3
7170,FOODS_3_105_CA_1
7171,FOODS_3_105_CA_2
7172,FOODS_3_105_CA_3
7173,FOODS_3_105_CA_4
7174,FOODS_3_105_TX_1
7175,FOODS_3_105_TX_2
7176,FOODS_3_105_TX_3
7177,FOODS_3_105_WI_1
7178,FOODS_3_105_WI_2
7179,FOODS_3_105_WI_3
7180,FOODS_3_106_CA_1
7181,FOODS_3_106_CA_2
7182,FOODS_3_106_CA_3
7183,FOODS_3_106_CA_4
7184,FOODS_3_106_TX_1
7185,FOODS_3_106_TX_2
7186,FOODS_3_106_TX_3
7187,FOODS_3_106_WI_1
7188,FOODS_3_106_WI_2
7189,FOODS_3_106_WI_3
7190,FOODS_3_107_CA_1
7191,FOODS_3_107_CA_2
7192,FOODS_3_107_CA_3
7193,FOODS_3_107_CA_4
7194,FOODS_3_107_TX_1
7195,FOODS_3_107_TX_2
7196,FOODS_3_107_TX_3
7197,FOODS_3_107_WI_1
7198,FOODS_3_107_WI_2
7199,FOODS_3_107_WI_3
7200,FOODS_3_108_CA_1
7201,FOODS_3_108_CA_2
7202,FOODS_3_108_CA_3
7203,FOODS_3_108_CA_4
7204,FOODS_3_108_TX_1
7205,FOODS_3_108_TX_2
7206,FOODS_3_108_TX_3
7207,FOODS_3_108_WI_1
7208,FOODS_3_108_WI_2
7209,FOODS_3_108_WI_3
7210,FOODS_3_109_CA_1
7211,FOODS_3_109_CA_2
7212,FOODS_3_109_CA_3
7213,FOODS_3_109_CA_4
7214,FOODS_3_109_TX_1
7215,FOODS_3_109_TX_2
7216,FOODS_3_109_TX_3
7217,FOODS_3_109_WI_1
7218,FOODS_3_109_WI_2
7219,FOODS_3_109_WI_3
7220,FOODS_3_110_CA_1
7221,FOODS_3_110_CA_2
7222,FOODS_3_110_CA_3
7223,FOODS_3_110_CA_4
7224,FOODS_3_110_TX_1
7225,FOODS_3_110_TX_2
7226,FOODS_3_110_TX_3
7227,FOODS_3_110_WI_1
7228,FOODS_3_110_WI_2
7229,FOODS_3_110_WI_3
7230,FOODS_3_111_CA_1
7231,FOODS_3_111_CA_2
7232,FOODS_3_111_CA_3
7233,FOODS_3_111_CA_4
7234,FOODS_3_111_TX_1
7235,FOODS_3_111_TX_2
7236,FOODS_3_111_TX_3
7237,FOODS_3_111_WI_1
7238,FOODS_3_111_WI_2
7239,FOODS_3_111_WI_3
7240,FOODS_3_112_CA_1
7241,FOODS_3_112_CA_2
7242,FOODS_3_112_CA_3
7243,FOODS_3_112_CA_4
7244,FOODS_3_112_TX_1
7245,FOODS_3_112_TX_2
7246,FOODS_3_112_TX_3
7247,FOODS_3_112_WI_1
7248,FOODS_3_112_WI_2
7249,FOODS_3_112_WI_3
7250,FOODS_3_113_CA_1
7251,FOODS_3_113_CA_2
7252,FOODS_3_113_CA_3
7253,FOODS_3_113_CA_4
7254,FOODS_3_113_TX_1
7255,FOODS_3_113_TX_2
7256,FOODS_3_113_TX_3
7257,FOODS_3_113_WI_1
7258,FOODS_3_113_WI_2
7259,FOODS_3_113_WI_3
7260,FOODS_3_114_CA_1
7261,FOODS_3_114_CA_2
7262,FOODS_3_114_CA_3
7263,FOODS_3_114_CA_4
7264,FOODS_3_114_TX_1
7265,FOODS_3_114_TX_2
7266,FOODS_3_114_TX_3
7267,FOODS_3_114_WI_1
7268,FOODS_3_114_WI_2
7269,FOODS_3_114_WI_3
7270,FOODS_3_115_CA_1
7271,FOODS_3_115_CA_2
7272,FOODS_3_115_CA_3
7273,FOODS_3_115_CA_4
7274,FOODS_3_115_TX_1
7275,FOODS_3_115_TX_2
7276,FOODS_3_115_TX_3
7277,FOODS_3_115_WI_1
7278,FOODS_3_115_WI_2
7279,FOODS_3_115_WI_3
7280,FOODS_3_116_CA_1
7281,FOODS_3_116_CA_2
7282,FOODS_3_116_CA_3
7283,FOODS_3_116_CA_4
7284,FOODS_3_116_TX_1
7285,FOODS_3_116_TX_2
7286,FOODS_3_116_TX_3
7287,FOODS_3_116_WI_1
7288,FOODS_3_116_WI_2
7289,FOODS_3_116_WI_3
7290,FOODS_3_117_CA_1
7291,FOODS_3_117_CA_2
7292,FOODS_3_117_CA_3
7293,FOODS_3_117_CA_4
7294,FOODS_3_117_TX_1
7295,FOODS_3_117_TX_2
7296,FOODS_3_117_TX_3
7297,FOODS_3_117_WI_1
7298,FOODS_3_117_WI_2
7299,FOODS_3_117_WI_3
7300,FOODS_3_118_CA_1
7301,FOODS_3_118_CA_2
7302,FOODS_3_118_CA_3
7303,FOODS_3_118_CA_4
7304,FOODS_3_118_TX_1
7305,FOODS_3_118_TX_2
7306,FOODS_3_118_TX_3
7307,FOODS_3_118_WI_1
7308,FOODS_3_118_WI_2
7309,FOODS_3_118_WI_3
7310,FOODS_3_119_CA_1
7311,FOODS_3_119_CA_2
7312,FOODS_3_119_CA_3
7313,FOODS_3_119_CA_4
7314,FOODS_3_119_TX_1
7315,FOODS_3_119_TX_2
7316,FOODS_3_119_TX_3
7317,FOODS_3_119_WI_1
7318,FOODS_3_119_WI_2
7319,FOODS_3_119_WI_3
7320,FOODS_3_120_CA_1
7321,FOODS_3_120_CA_2
7322,FOODS_3_120_CA_3
7323,FOODS_3_120_CA_4
7324,FOODS_3_120_TX_1
7325,FOODS_3_120_TX_2
7326,FOODS_3_120_TX_3
7327,FOODS_3_120_WI_1
7328,FOODS_3_120_WI_2
7329,FOODS_3_120_WI_3
7330,FOODS_3_121_CA_1
7331,FOODS_3_121_CA_2
7332,FOODS_3_121_CA_3
7333,FOODS_3_121_CA_4
7334,FOODS_3_121_TX_1
7335,FOODS_3_121_TX_2
7336,FOODS_3_121_TX_3
7337,FOODS_3_121_WI_1
7338,FOODS_3_121_WI_2
7339,FOODS_3_121_WI_3
7340,FOODS_3_122_CA_1
7341,FOODS_3_122_CA_2
7342,FOODS_3_122_CA_3
7343,FOODS_3_122_CA_4
7344,FOODS_3_122_TX_1
7345,FOODS_3_122_TX_2
7346,FOODS_3_122_TX_3
7347,FOODS_3_122_WI_1
7348,FOODS_3_122_WI_2
7349,FOODS_3_122_WI_3
7350,FOODS_3_123_CA_1
7351,FOODS_3_123_CA_2
7352,FOODS_3_123_CA_3
7353,FOODS_3_123_CA_4
7354,FOODS_3_123_TX_1
7355,FOODS_3_123_TX_2
7356,FOODS_3_123_TX_3
7357,FOODS_3_123_WI_1
7358,FOODS_3_123_WI_2
7359,FOODS_3_123_WI_3
7360,FOODS_3_124_CA_1
7361,FOODS_3_124_CA_2
7362,FOODS_3_124_CA_3
7363,FOODS_3_124_CA_4
7364,FOODS_3_124_TX_1
7365,FOODS_3_124_TX_2
7366,FOODS_3_124_TX_3
7367,FOODS_3_124_WI_1
7368,FOODS_3_124_WI_2
7369,FOODS_3_124_WI_3
7370,FOODS_3_125_CA_1
7371,FOODS_3_125_CA_2
7372,FOODS_3_125_CA_3
7373,FOODS_3_125_CA_4
7374,FOODS_3_125_TX_1
7375,FOODS_3_125_TX_2
7376,FOODS_3_125_TX_3
7377,FOODS_3_125_WI_1
7378,FOODS_3_125_WI_2
7379,FOODS_3_125_WI_3
7380,FOODS_3_126_CA_1
7381,FOODS_3_126_CA_2
7382,FOODS_3_126_CA_3
7383,FOODS_3_126_CA_4
7384,FOODS_3_126_TX_1
7385,FOODS_3_126_TX_2
7386,FOODS_3_126_TX_3
7387,FOODS_3_126_WI_1
7388,FOODS_3_126_WI_2
7389,FOODS_3_126_WI_3
7390,FOODS_3_127_CA_1
7391,FOODS_3_127_CA_2
7392,FOODS_3_127_CA_3
7393,FOODS_3_127_CA_4
7394,FOODS_3_127_TX_1
7395,FOODS_3_127_TX_2
7396,FOODS_3_127_TX_3
7397,FOODS_3_127_WI_1
7398,FOODS_3_127_WI_2
7399,FOODS_3_127_WI_3
7400,FOODS_3_128_CA_1
7401,FOODS_3_128_CA_2
7402,FOODS_3_128_CA_3
7403,FOODS_3_128_CA_4
7404,FOODS_3_128_TX_1
7405,FOODS_3_128_TX_2
7406,FOODS_3_128_TX_3
7407,FOODS_3_128_WI_1
7408,FOODS_3_128_WI_2
7409,FOODS_3_128_WI_3
7410,FOODS_3_129_CA_1
7411,FOODS_3_129_CA_2
7412,FOODS_3_129_CA_3
7413,FOODS_3_129_CA_4
7414,FOODS_3_129_TX_1
7415,FOODS_3_129_TX_2
7416,FOODS_3_129_TX_3
7417,FOODS_3_129_WI_1
7418,FOODS_3_129_WI_2
7419,FOODS_3_129_WI_3
7420,FOODS_3_130_CA_1
7421,FOODS_3_130_CA_2
7422,FOODS_3_130_CA_3
7423,FOODS_3_130_CA_4
7424,FOODS_3_130_TX_1
7425,FOODS_3_130_TX_2
7426,FOODS_3_130_TX_3
7427,FOODS_3_130_WI_1
7428,FOODS_3_130_WI_2
7429,FOODS_3_130_WI_3
7430,FOODS_3_131_CA_1
7431,FOODS_3_131_CA_2
7432,FOODS_3_131_CA_3
7433,FOODS_3_131_CA_4
7434,FOODS_3_131_TX_1
7435,FOODS_3_131_TX_2
7436,FOODS_3_131_TX_3
7437,FOODS_3_131_WI_1
7438,FOODS_3_131_WI_2
7439,FOODS_3_131_WI_3
7440,FOODS_3_132_CA_1
7441,FOODS_3_132_CA_2
7442,FOODS_3_132_CA_3
7443,FOODS_3_132_CA_4
7444,FOODS_3_132_TX_1
7445,FOODS_3_132_TX_2
7446,FOODS_3_132_TX_3
7447,FOODS_3_132_WI_1
7448,FOODS_3_132_WI_2
7449,FOODS_3_132_WI_3
7450,FOODS_3_133_CA_1
7451,FOODS_3_133_CA_2
7452,FOODS_3_133_CA_3
7453,FOODS_3_133_CA_4
7454,FOODS_3_133_TX_1
7455,FOODS_3_133_TX_2
7456,FOODS_3_133_TX_3
7457,FOODS_3_133_WI_1
7458,FOODS_3_133_WI_2
7459,FOODS_3_133_WI_3
7460,FOODS_3_134_CA_1
7461,FOODS_3_134_CA_2
7462,FOODS_3_134_CA_3
7463,FOODS_3_134_CA_4
7464,FOODS_3_134_TX_1
7465,FOODS_3_134_TX_2
7466,FOODS_3_134_TX_3
7467,FOODS_3_134_WI_1
7468,FOODS_3_134_WI_2
7469,FOODS_3_134_WI_3
7470,FOODS_3_135_CA_1
7471,FOODS_3_135_CA_2
7472,FOODS_3_135_CA_3
7473,FOODS_3_135_CA_4
7474,FOODS_3_135_TX_1
7475,FOODS_3_135_TX_2
7476,FOODS_3_135_TX_3
7477,FOODS_3_135_WI_1
7478,FOODS_3_135_WI_2
7479,FOODS_3_135_WI_3
7480,FOODS_3_136_CA_1
7481,FOODS_3_136_CA_2
7482,FOODS_3_136_CA_3
7483,FOODS_3_136_CA_4
7484,FOODS_3_136_TX_1
7485,FOODS_3_136_TX_2
7486,FOODS_3_136_TX_3
7487,FOODS_3_136_WI_1
7488,FOODS_3_136_WI_2
7489,FOODS_3_136_WI_3
7490,FOODS_3_137_CA_1
7491,FOODS_3_137_CA_2
7492,FOODS_3_137_CA_3
7493,FOODS_3_137_CA_4
7494,FOODS_3_137_TX_1
7495,FOODS_3_137_TX_2
7496,FOODS_3_137_TX_3
7497,FOODS_3_137_WI_1
7498,FOODS_3_137_WI_2
7499,FOODS_3_137_WI_3
7500,FOODS_3_138_CA_1
7501,FOODS_3_138_CA_2
7502,FOODS_3_138_CA_3
7503,FOODS_3_138_CA_4
7504,FOODS_3_138_TX_1
7505,FOODS_3_138_TX_2
7506,FOODS_3_138_TX_3
7507,FOODS_3_138_WI_1
7508,FOODS_3_138_WI_2
7509,FOODS_3_138_WI_3
7510,FOODS_3_139_CA_1
7511,FOODS_3_139_CA_2
7512,FOODS_3_139_CA_3
7513,FOODS_3_139_CA_4
7514,FOODS_3_139_TX_1
7515,FOODS_3_139_TX_2
7516,FOODS_3_139_TX_3
7517,FOODS_3_139_WI_1
7518,FOODS_3_139_WI_2
7519,FOODS_3_139_WI_3
7520,FOODS_3_140_CA_1
7521,FOODS_3_140_CA_2
7522,FOODS_3_140_CA_3
7523,FOODS_3_140_CA_4
7524,FOODS_3_140_TX_1
7525,FOODS_3_140_TX_2
7526,FOODS_3_140_TX_3
7527,FOODS_3_140_WI_1
7528,FOODS_3_140_WI_2
7529,FOODS_3_140_WI_3
7530,FOODS_3_141_CA_1
7531,FOODS_3_141_CA_2
7532,FOODS_3_141_CA_3
7533,FOODS_3_141_CA_4
7534,FOODS_3_141_TX_1
7535,FOODS_3_141_TX_2
7536,FOODS_3_141_TX_3
7537,FOODS_3_141_WI_1
7538,FOODS_3_141_WI_2
7539,FOODS_3_141_WI_3
7540,FOODS_3_142_CA_1
7541,FOODS_3_142_CA_2
7542,FOODS_3_142_CA_3
7543,FOODS_3_142_CA_4
7544,FOODS_3_142_TX_1
7545,FOODS_3_142_TX_2
7546,FOODS_3_142_TX_3
7547,FOODS_3_142_WI_1
7548,FOODS_3_142_WI_2
7549,FOODS_3_142_WI_3
7550,FOODS_3_143_CA_1
7551,FOODS_3_143_CA_2
7552,FOODS_3_143_CA_3
7553,FOODS_3_143_CA_4
7554,FOODS_3_143_TX_1
7555,FOODS_3_143_TX_2
7556,FOODS_3_143_TX_3
7557,FOODS_3_143_WI_1
7558,FOODS_3_143_WI_2
7559,FOODS_3_143_WI_3
7560,FOODS_3_144_CA_1
7561,FOODS_3_144_CA_2
7562,FOODS_3_144_CA_3
7563,FOODS_3_144_CA_4
7564,FOODS_3_144_TX_1
7565,FOODS_3_144_TX_2
7566,FOODS_3_144_TX_3
7567,FOODS_3_144_WI_1
7568,FOODS_3_144_WI_2
7569,FOODS_3_144_WI_3
7570,FOODS_3_145_CA_1
7571,FOODS_3_145_CA_2
7572,FOODS_3_145_CA_3
7573,FOODS_3_145_CA_4
7574,FOODS_3_145_TX_1
7575,FOODS_3_145_TX_2
7576,FOODS_3_145_TX_3
7577,FOODS_3_145_WI_1
7578,FOODS_3_145_WI_2
7579,FOODS_3_145_WI_3
7580,FOODS_3_146_CA_1
7581,FOODS_3_146_CA_2
7582,FOODS_3_146_CA_3
7583,FOODS_3_146_CA_4
7584,FOODS_3_146_TX_1
7585,FOODS_3_146_TX_2
7586,FOODS_3_146_TX_3
7587,FOODS_3_146_WI_1
7588,FOODS_3_146_WI_2
7589,FOODS_3_146_WI_3
7590,FOODS_3_147_CA_1
7591,FOODS_3_147_CA_2
7592,FOODS_3_147_CA_3
7593,FOODS_3_147_CA_4
7594,FOODS_3_147_TX_1
7595,FOODS_3_147_TX_2
7596,FOODS_3_147_TX_3
7597,FOODS_3_147_WI_1
7598,FOODS_3_147_WI_2
7599,FOODS_3_147_WI_3
7600,FOODS_3_148_CA_1
7601,FOODS_3_148_CA_2
7602,FOODS_3_148_CA_3
7603,FOODS_3_148_CA_4
7604,FOODS_3_148_TX_1
7605,FOODS_3_148_TX_2
7606,FOODS_3_148_TX_3
7607,FOODS_3_148_WI_1
7608,FOODS_3_148_WI_2
7609,FOODS_3_148_WI_3
7610,FOODS_3_149_CA_1
7611,FOODS_3_149_CA_2
7612,FOODS_3_149_CA_3
7613,FOODS_3_149_CA_4
7614,FOODS_3_149_TX_1
7615,FOODS_3_149_TX_2
7616,FOODS_3_149_TX_3
7617,FOODS_3_149_WI_1
7618,FOODS_3_149_WI_2
7619,FOODS_3_149_WI_3
7620,FOODS_3_150_CA_1
7621,FOODS_3_150_CA_2
7622,FOODS_3_150_CA_3
7623,FOODS_3_150_CA_4
7624,FOODS_3_150_TX_1
7625,FOODS_3_150_TX_2
7626,FOODS_3_150_TX_3
7627,FOODS_3_150_WI_1
7628,FOODS_3_150_WI_2
7629,FOODS_3_150_WI_3
7630,FOODS_3_151_CA_1
7631,FOODS_3_151_CA_2
7632,FOODS_3_151_CA_3
7633,FOODS_3_151_CA_4
7634,FOODS_3_151_TX_1
7635,FOODS_3_151_TX_2
7636,FOODS_3_151_TX_3
7637,FOODS_3_151_WI_1
7638,FOODS_3_151_WI_2
